VAR_DEP	BANCARIZADOS	EDAD	tipo_vivienda	SEXO	dependiente	est_civil	num_cargas	egresos_mensuales	ingresos_mensuales	SAL_DEUDA_N	NUM_DVEN_N	NUM_CONSUMO	SIGMA_TIC	PROM_TIC	CV_TIC	mold	score	NUM_TC_VIGENTES_REVTC	MAX_ANTIGUEDAD_TC_REVTC	PORC_CUPO_REVTC	CUPO_POR_TC_VIG	LN_CUPO_POR_TC_VIG	LN_rdt_cant_total_24_tc	COMPROMETIDO_EST	LN_rdt_cant_total_12_tc	LN_rope_corr_y_rot_12_tc	LN_rfp24_consumo	PORC_CUPO_6M	CUPO_POR_TC_CONSUMO	LN_rdop_3ab12_tc	LN_rdop_3ab12_consumo
1	1	28	PROPIO	MASCULINO	NO	SOLTERO	0	320	1590	686,08	0	10	0,5676	1,1	0,516	55	911	7	18	28,5	535	6,28	11,21	0,18	10,61	-0,51	0	0,26	1872,5	-4,61	-4,61
1	1	34	Familiar	MASCULINO	N	CASADO	0		553	0	0	12	0,2887	1,0833	0,2665	126	950	11	95	30,67	1210,73	7,1	10,51	0,42	10,2	-0,34	0	0,39	3329,5	-4,61	-4,61
0	1	32	Familiar	MASCULINO	N	CASADO	0		600	0	0	0	999	999	15	55	780	7	54	14,88	814,29	6,7	8,84	0,12	7,65	-0,69	0	0,18	2850	-4,61	-4,61
1	1	31	Familiar	FEMENINO	NO	SOLTERO	0		264	0	0	5	1,6733	2,4	0,6972	57	939	2	0	0	200	5,3	8,85	0,54	8,02	0	-4,61	0	0	-4,61	-4,61
1	1	28	Familiar	MASCULINO	NO	SOLTERO	0	640	498	0	0	12	0,2887	1,0833	0,2665	40	938	8	30	16	1103,63	7,01	9,83	0,29	9,21	-0,69	-4,61	0,18	4414,5	-4,61	-4,61
1	0	28	Familiar	FEMENINO	N	UNION LIBRE	0		476	0	0	5	1,1402	2,4	0,4751	14	934	4	22	0	100	4,61	10,47	0	10,32	-0,41	0	0	0	-4,61	-4,61
1	1	24	Familiar	MASCULINO	NO	SOLTERO	0		450	130,38	0	1	13	1	13	43	911	10	42	11,04	500	6,21	-4,61	0,39	-4,61	-4,61	0	0,35	1250	-4,61	-4,61
0	1	26	-	MASCULINO	-	UNION LIBRE	0		548	0	0	1	13	7	1,8571	55	907	3	18	12,98	459,67	6,13	5,02	0,19	-4,61	-4,61	-4,61	0,18	1379	-4,61	-4,61
1	1	31	-	MASCULINO	-	CASADO	0		293	542,97	0	10	0,6325	1,2	0,527	51	916	6	50	37,91	1573,33	7,36	10,74	0,24	10,55	-0,69	-0,01	0,43	2360	-4,61	0
1	1	41	Familiar	MASCULINO	NO	SOLTERO	0		637	0	0	6	0,9832	2,1667	0,4538	87	749	3	86	0	133,33	4,89	10,49	0,2	9,88	-4,61	-4,61	0	0	-4,61	-4,61
1	1	34	Otros	FEMENINO	NO	CASADO	1		264	3176,57	0	9	0,866	1,3333	0,6495	110	628	11	69	26,84	1895,92	7,55	9,67	0,7	8,8	-0,41	0	0,52	2979,31	-4,61	-4,61
1	1	63	Familiar	MASCULINO	NO	SOLTERO	0		400	0	0	6	0,7528	1,8333	0,4106	101	914	6	98	21,04	5079,17	8,53	11,6	0,41	10,8	-0,41	-0,04	0,31	15237,5	-4,61	-4,61
1	1	31	Familiar	MASCULINO	NO	SOLTERO	0		264	620,76	0	10	0,6325	1,2	0,527	40	305	7	18	17,64	451,43	6,11	-4,61	0,47	-4,61	-4,61	0	0,55	1053,33	-4,61	-4,61
1	1	31	-	FEMENINO	-	SOLTERO	0		500	0	0	10	0,483	1,3	0,3716	74	904	5	35	22,41	410	6,02	-4,61	0,25	-4,61	-4,61	0	0,34	1025	-4,61	-4,61
1	1	27	Familiar	MASCULINO	NO	SOLTERO	0		525	0	0	10	0,9487	1,3	0,7298	33	885	8	8	13,27	1182,5	7,08	9,9	0,25	8,58	0	-4,61	0,21	4730	-4,61	-4,61
1	1	55	-	FEMENINO	-	CASADO	0			200	0	10	1,0328	1,2	0,8607	102	955	3	101	18	506	6,23	-4,61	0,1	-4,61	-4,61	-4,61	0,2	759	-4,61	0
1	1	57	-	MASCULINO	-	SOLTERO	0		292	100	0	11	0,5394	1,0909	0,4944	101	947	6	100	15,29	350,11	5,86	11,47	0,06	10,87	-0,69	0	0,08	700,23	-4,61	-4,61
1	1	50	Familiar	MASCULINO	I	CASADO	0			0	0	11	0,4045	1,1818	0,3423	89	959	6	67	13,3	470	6,15	9,36	0,3	8,24	-0,41	0	0,28	2820	-4,61	-4,61
1	1	49	Familiar	MASCULINO	N	SOLTERO	0			720	0	10	0,5676	1,1	0,516	83	888	7	72	22,05	964,29	6,87	10,67	0,15	10,03	-0,29	0	0,35	1687,5	-4,61	0
1	1	32	Propia	FEMENINO	N	CASADO	0		446	0	0	10	0,483	1,3	0,3716	84	933	4	77	0	125	4,83	10,67	0,27	10,07	0	-4,61	0	0	-4,61	-4,61
3	1	33	PROPIO	FEMENINO	NO	SOLTERO	0	0	320	0	0	6	1,472	2,1667	0,6794	69	539	8	60	19,31	699	6,55	11,02	0,43	10,58	-0,41	-4,61	0,13	2796	-4,61	-4,61
1	1	29	Familiar	MASCULINO	NO	SOLTERO	0		368	20,52	0	7	1,6036	1,7143	0,9354	80	881	9	35	9,52	380	5,94	8,9	0,23	7,92	-4,61	0	0,26	855	-4,61	0
1	1	26	Familiar	MASCULINO	NO	SOLTERO	0		500	75,22	0	8	0,9161	1,375	0,6663	42	905	5	16	3,88	380	5,94	9,17	0,2	8,26	-0,22	-4,61	0,05	950	-4,61	-4,61
1	1	30	Propia	MASCULINO	D	CASADO	0		292	1600	0	12	0,4264	1	0,4264	94	898	7	13	21,94	1897,57	7,55	10,53	0,24	10,09	-4,61	-0,01	0,18	4427,67	-4,61	-4,61
1	1	32	Familiar	MASCULINO	N	SOLTERO	0		471	2140	0	13	0,2774	0,9231	0,3005	92	919	6	15	38,55	966,67	6,87	9,12	0,21	9,05	-0,69	0	0,24	1933,33	-4,61	-4,61
1	1	29	Familiar	MASCULINO	N	SOLTERO	0			234,34	0	10	0,6325	1,2	0,527	67	817	5	66	17,25	540	6,29	8,92	0,18	8,45	-0,41	0	0,42	900	-4,61	0
1	1	55	Familiar	MASCULINO	N	SOLTERO	0			600	0	12	0,4264	1	0,4264	142	933	2	5	31,01	385,64	5,95	11,47	0,14	10,84	0	-0,09	0,13	771,29	-4,61	-4,61
1	1	50	Alquilada	MASCULINO	NO	SOLTERO	0	1560	5600	885,47	1	8	0,9161	1,375	0,6663	306	873	3	47	68	9333,33	9,14	10,46	0,7	9,75	0	0	0,73	9333,33	-4,61	-4,61
3	1	45	Familiar	FEMENINO	NO	SOLTERO	0	300	1200	0	0	2	7,0711	6	1,1785	79	940	7	26	0,43	1199	7,09	10,78	0,3	10,34	-0,51	0	0,01	8393	-4,61	-4,61
0	1	46	PROPIO	FEMENINO	NO	CASADO	1	300	2000	0	0	0	999	999	15	193	944	4	50	47,83	5435,75	8,6	10,64	0,4	10,42	0	-4,61	0,54	10871,5	-4,61	-4,61
1	1	40	-	FEMENINO	-	CASADO	0			0	0	11	0,4045	1,1818	0,3423	102	940	4	37	39,29	1043,1	6,95	8,83	0,2	8,13	-0,29	0	0,3	2086,2	-4,61	-4,61
0	1	33	Familiar	MASCULINO	N	SOLTERO	0		675	0	0	0	999	999	15	130	950	9	107	19,81	1751,11	7,47	10,47	0,23	9,89	0	0	0,29	7880	-4,61	-4,61
1	1	36	PROPIO	MASCULINO	NO	CASADO	1	60	600	1132,13	0	8	1,1952	1,5	0,7968	78	825	5	63	42,54	687,23	6,53	11,95	0,24	11,34	-0,25	0	0,4	1145,38	0	-4,61
1	1	25	-	FEMENINO	-	CASADO	0		592	0	0	10	0,9487	1,3	0,7298	77	917	5	50	43,6	1220	7,11	9,05	0,37	8,87	-0,41	-0,02	0,65	3050	-4,61	-4,61
1	1	27	Familiar	MASCULINO	N	SOLTERO	0		500	102,41	0	8	0,9258	1,5	0,6172	70	927	2	4	3,17	400	5,99	9,38	0,19	8,8	-0,69	-4,61	0,02	800	-4,61	-4,61
1	1	30	Familiar	MASCULINO	NO	SOLTERO	0	440	1100	0	0	8	0,744	1,625	0,4579	67	951	5	25	2,94	380	5,94	8,96	0,13	8,85	0	-4,61	0,06	1900	-4,61	-4,61
1	0	30	Familiar	MASCULINO	N	SOLTERO	0			0	0	10	0,483	1,3	0,3716	105	291	3	68	0	323,67	5,78	10,52	0,01	10,51	-1,1	-0,09	0	0	-4,61	-4,61
1	1	25	Familiar	MASCULINO	N	SOLTERO	0			2500	0	10	0,6325	1,2	0,527	61	919	2	4	17,86	450	6,11	-4,61	0,74	-4,61	-4,61	0	0,46	900	-4,61	-4,61
1	1	28	Familiar	MASCULINO	NO	SOLTERO	0		292	0	0	10	0,9487	1,3	0,7298	89	951	5	21	4,84	420	6,04	-4,61	0,22	-4,61	-4,61	0	0,13	2100	-4,61	0
1	0	26	Familiar	MASCULINO	NO	SOLTERO	0	280	700	0	0	1	13	2	6,5	11	13	2	0	0	71,14	4,26	12,24	0	11,77	0	-4,61	0	0	-4,61	-4,61
1	1	56	Familiar	MASCULINO	NO	SOLTERO	0		270	0	0	9	0,7265	1,4444	0,5029	83	948	7	18	12,06	684,62	6,53	11,05	0,16	10,3	-0,41	0	0,21	2396,18	-4,61	-4,61
1	1	25	-	MASCULINO	-	SOLTERO	0		481	0	0	11	0,4045	1,1818	0,3423	34	890	6	16	29,62	820,7	6,71	7,77	0,29	7,49	-0,41	-4,61	0,36	2462,11	-4,61	-4,61
1	1	32	Otros	FEMENINO	NO	SOLTERO	0	480	1150	96,02	0	11	0,5394	1,0909	0,4944	114	930	9	84	37,51	1397,34	7,24	10,57	0,53	9,89	-0,69	0	0,55	3144,01	-4,61	-4,61
1	1	25	-	FEMENINO	-	CASADO	0		542	200	0	13	0,2774	0,9231	0,3005	66	909	7	48	28,19	525,43	6,26	-4,61	0,32	-4,61	-4,61	-4,61	0,34	1226	-4,61	0
0	1	57	-	FEMENINO	NO	CASADO	1		1000	0	0	0	999	999	15	222	930	6	86	22,17	2113,33	7,66	10,3	0,41	9,67	-0,41	0	0,44	4226,67	-4,61	-4,61
1	1	57	-	MASCULINO	-	DIVORCIADO	0		817	0	0	10	0,9487	1,3	0,7298	90	920	4	12	10,57	945,91	6,85	8,92	0,13	7,96	0	-4,61	0,26	3783,63	-4,61	-4,61
1	1	53	Familiar	MASCULINO	D	CASADO	0		500	900	0	13	0,2774	0,9231	0,3005	91	941	6	68	29,69	1473,67	7,3	9,13	0,35	8,5	0	-4,61	0,28	2210,5	-4,61	-4,61
1	1	52	-	MASCULINO	-	CASADO	0		685	408	0	13	0,2774	0,9231	0,3005	96	954	2	87	43,17	472,5	6,16	8,43	0,1	8,06	0	-4,61	0,07	945	-4,61	-4,61
0	1	47	Familiar	FEMENINO	N	SOLTERO	0		346	0	0	1	13	13	1	87	927	5	12	19,47	1084	6,99	11,28	0,17	11,31	-0,69	0	0,11	2710	-4,61	0
1	1	32	Familiar	MASCULINO	N	SOLTERO	0		2000	0	0	7	0,8997	1,8571	0,4845	100	936	5	12	24,09	650	6,48	10,33	0,3	8,43	-4,61	0	0,36	1625	-4,61	-4,61
1	1	48	-	FEMENINO	-	SOLTERO	0			0	0	12	0,2887	1,0833	0,2665	95	847	3	52	17,06	772,67	6,65	10,41	0,21	9,91	0	-0,05	0,24	2318	-4,61	-4,61
1	1	46	Familiar	MASCULINO	NO	SOLTERO	0			859	0	9	0,866	1,3333	0,6495	97	941	5	89	19,88	724	6,58	7,32	0,17	3,16	-4,61	-4,61	0,33	1810	-4,61	-4,61
1	0	41	Familiar	FEMENINO	D	CASADO	0			0	0	8	0,7559	1,5	0,504	98	928	2	0	0	300	5,7	8,89	0	7,11	-4,61	0	0	0	-4,61	-4,61
3	1	37	Familiar	MASCULINO	N	SOLTERO	0		295	0	0	2	3,5355	4,5	0,7857	105	934	6	104	10,27	1303,33	7,17	10,24	0,27	9,53	-1,1	-4,61	0,18	3910	-4,61	-4,61
1	0	35	Familiar	MASCULINO	N	CASADO	0		358	0	0	11	0,4045	1,1818	0,3423	102	972	3	101	0	177,33	5,18	10,1	0,11	8,91	0	0	0	0	-4,61	-4,61
1	1	35	Familiar	FEMENINO	I	SOLTERO	0		292	0	0	8	0,5175	1,625	0,3185	100	703	3	92	0	339,51	5,83	9,92	0,25	9,04	0	0	0	0	-4,61	-4,61
1	1	25	-	MASCULINO	-	CASADO	0		293	0	0	9	1	1,3333	0,75	35	894	6	30	6,73	952,05	6,86	8,8	0,22	8,04	-0,29	0	0,05	2856,16	-4,61	0
1	1	52	Familiar	MASCULINO	NO	SOLTERO	0		319	0	0	10	0,483	1,3	0,3716	77	939	6	19	8,09	383,33	5,95	11,39	0,08	10,71	-4,61	-4,61	0,17	2300	-4,61	-4,61
1	1	53	Familiar	FEMENINO	N	CASADO	0		986	2700	0	13	0,2774	0,9231	0,3005	109	939	6	68	34,99	753,33	6,62	9,9	0,32	9,34	-0,41	0	0,38	1506,67	0	-4,61
0	1	53	-	FEMENINO	-	CASADO	0			0	0	0	999	999	15	179	889	4	84	26,08	1567,75	7,36	-4,61	0,16	-4,61	-4,61	0	0,34	2090,33	-4,61	-4,61
3	1	27	Familiar	MASCULINO	N	SOLTERO	0		316	0	0	3	5,7735	4,3333	1,3323	60	560	7	49	32,63	828,57	6,72	-4,61	0,27	-4,61	-4,61	0	0,58	1933,33	-4,61	-4,61
1	1	53	-	MASCULINO	NO	SOLTERO	0		293	0	0	5	1,5166	2,6	0,5833	325	957	5	8	12,27	440	6,09	8,41	0,35	8,08	0	0	0,25	1100	-4,61	-4,61
1	1	51	Familiar	MASCULINO	NO	SOLTERO	0	440	264	0	0	5	1,1402	2,4	0,4751	86	958	10	77	1,96	818,8	6,71	8,47	0,11	6,71	-0,69	-4,61	0,06	4094	-4,61	-4,61
1	1	50	Familiar	MASCULINO	NO	SOLTERO	0		3471	0	0	12	0,2887	1,0833	0,2665	146	946	7	111	9,18	3547	8,17	9,78	0,27	8,13	0	-4,61	0,02	24829	-4,61	-4,61
0	1	49	-	MASCULINO	-	CASADO	0		5009	0	0	0	999	999	15	142	962	6	86	47,44	3313,33	8,11	7,29	0,59	7,42	-0,69	0	0,39	9940	-4,61	-4,61
1	1	45	-	MASCULINO	-	CASADO	0			800	0	12	0,2887	0,9167	0,3149	85	835	2	46	75,67	1184,68	7,08	8,25	0,17	7,45	-0,41	-4,61	0,47	1184,68	-4,61	-4,61
1	1	28	Familiar	MASCULINO	NO	SOLTERO	0	1600	433	0	0	9	0,7071	1,3333	0,5303	162	965	7	104	6,79	1328,57	7,19	12,01	0,25	11,35	0	-0,01	0,11	9300	-4,61	-4,61
1	1	28	Otros	FEMENINO	NO	SOLTERO	0	440	254	32,52	0	4	1	1,5	0,6667	79	929	4	37	0,35	600	6,4	11,37	0	10,79	0	0	0	2400	0	0
1	1	33	Familiar	FEMENINO	N	CASADO	0		293	0	0	7	0,378	1,8571	0,2035	109	970	9	100	10,4	555,56	6,32	10,39	0,11	9,81	0	-4,61	0,22	2500	-4,61	-4,61
1	1	35	-	FEMENINO	-	SOLTERO	0			0	0	8	0,744	1,625	0,4579	34	902	1	0	0	400	5,99	9,67	0,15	9,41	-0,22	0	0	0	-4,61	-4,61
1	1	32	-	FEMENINO	-	SOLTERO	0		407	0	0	10	0,6749	1,3	0,5192	77	845	1	0	0	684	6,53	9,69	0,31	8,22	0	-0,06	0	0	-4,61	-4,61
0	1	38	-	MASCULINO	-	CASADO	0		512	0	0	0	999	999	15	88	939	3	80	7,75	666,67	6,5	10,38	0,23	9,79	-0,69	-4,61	0,02	2000	-4,61	-4,61
1	1	32	Familiar	MASCULINO	NO	SOLTERO	0		550	502,25	0	11	0,4472	1	0,4472	131	920	6	18	48,93	416,67	6,03	8,6	0,27	8,6	0	0	0,65	833,33	-4,61	-4,61
0	1	25	Familiar	MASCULINO	N	SOLTERO	0		880	0	0	0	999	999	15	43	886	6	8	6,11	695,67	6,54	9,5	0,07	8,89	0	0	0,04	4174	-4,61	-4,61
3	1	27	-	FEMENINO	-	CASADO	0		709	0	0	5	3,0496	2,6	1,1729	68	859	6	63	28,53	950	6,86	-4,61	0,3	-4,61	-4,61	-4,61	0,3	1900	-4,61	0
1	0	55	Familiar	MASCULINO	N	SOLTERO	0		342	0	0	11	0,4045	1,1818	0,3423	104	950	3	103	0	284,33	5,65	11,41	0,17	10,95	0	0	0	0	-4,61	-4,61
1	1	33	-	FEMENINO	-	CASADO	0		292	0	0	10	0,483	1,3	0,3716	31	890	1	0	0	500	6,21	10,55	0,06	10,04	-0,69	0	0	0	-4,61	-4,61
1	1	41	-	FEMENINO	NO	SOLTERO	0			0	0	12	0,2887	1,0833	0,2665	94	886	3	62	37,18	1026,94	6,93	-4,61	0,32	-4,61	-4,61	-4,61	0,37	1540,42	-4,61	-4,61
0	1	38	PROPIO	MASCULINO	NO	CASADO	1	1000	5145	0	0	0	999	999	15	83	922	8	31	14,64	1297,5	7,17	-4,61	0,47	-4,61	-4,61	-4,61	0,21	3460	-4,61	-4,61
1	1	37	-	MASCULINO	-	CASADO	0			0	0	12	0,2887	1,0833	0,2665	92	908	10	19	24,66	758,6	6,63	-4,61	0,25	-4,61	-4,61	-4,61	0,55	2528,67	-4,61	-4,61
0	1	37	PROPIO	FEMENINO	NO	CASADO	1	200	1800	0	0	0	999	999	15	131	973	7	49	57,78	2500	7,82	8,03	0,65	7,44	-0,69	-4,61	0,5	5833,33	-4,61	-4,61
0	1	57	-	FEMENINO	-	CASADO	0		2000	0	0	0	999	999	15	226	974	7	62	24,02	4688,11	8,45	9,37	0,45	9,27	-0,69	-4,61	0,29	10938,93	-4,61	-4,61
3	1	25	Familiar	MASCULINO	NO	SOLTERO	0			0	0	1	13	12	1,0833	37	892	4	3	10,3	1704	7,44	11,09	0,33	10,39	-0,41	0	0,02	6816	-4,61	-4,61
1	1	53	Familiar	MASCULINO	NO	SOLTERO	0			56	0	11	0,5394	1,0909	0,4944	38	905	4	37	10,82	1816,64	7,5	-4,61	0,1	-4,61	-4,61	0	0,17	3633,28	-4,61	-4,61
1	1	56	Familiar	FEMENINO	I	CASADO	0			202,68	0	9	0,866	1,3333	0,6495	53	957	2	3	12,3	200	5,3	8,84	0,04	7,85	0	0	0,08	400	-4,61	-4,61
1	1	49	Familiar	FEMENINO	D	CASADO	0		293	0	0	6	1,5492	2	0,7746	83	818	6	76	20,54	245,23	5,5	10,28	0,19	9,52	-0,18	0	0,25	735,7	-4,61	-4,61
1	1	56	Familiar	FEMENINO	I	CASADO	0			0	0	7	1,2536	1,7143	0,7312	77	919	3	65	13,58	1100	7	9,38	0,24	8,77	-0,69	-4,61	0,36	3300	-4,61	-4,61
1	0	45	-	FEMENINO	-	CASADO	0			0	0	9	1,0138	1,4444	0,7019	60	957	1	0	0	500	6,21	8,53	0,32	7,28	0	-4,61	0	0	-4,61	-4,61
1	1	47	-	FEMENINO	-	CASADO	0			390,63	0	12	0,4264	1	0,4264	281	951	5	102	34,98	1404,95	7,25	8,81	0,17	8,04	0	0	0,35	2341,58	0	-4,61
1	0	43	Familiar	MASCULINO	D	CASADO	0		547	0	0	11	0,3015	1,0909	0,2764	102	958	2	0	0	354,44	5,87	11,19	0,08	10,27	-0,41	0	0	0	-4,61	-4,61
1	1	40	-	FEMENINO	-	CASADO	0			0	0	9	0,8819	1,4444	0,6106	74	695	2	73	0	650	6,48	10,01	0,48	9,6	0	0	0	0	-4,61	0
1	1	31	ALQUILADO	MASCULINO	-	SOLTERO	0	420	700	64,31	0	10	0,6325	1,2	0,527	86	946	6	85	11,67	535,61	6,28	11,25	0,13	10,57	-0,69	0	0,21	1071,21	-4,61	-4,61
1	1	28	Familiar	MASCULINO	NO	SOLTERO	0	480	660	0	0	11	0,4045	1,1818	0,3423	33	931	4	2	0	1194,38	7,09	10,74	0,28	9,42	0	0	0	0	-4,61	-4,61
1	1	52	Familiar	MASCULINO	I	CASADO	0			0	0	12	0,2887	1,0833	0,2665	62	694	7	61	1,78	626,96	6,44	8,43	0,38	7,93	-0,69	-4,61	0,04	4388,74	-4,61	-4,61
1	1	45	Familiar	FEMENINO	NO	CASADO	1		300	1831,02	0	7	1,7043	1,7143	0,9942	101	940	5	73	42,3	280	5,63	-4,61	0,27	-4,61	-4,61	-4,61	0,22	1400	-4,61	-4,61
1	1	30	Familiar	MASCULINO	N	SOLTERO	0		656	250,81	0	13	0,2774	0,9231	0,3005	103	905	2	3	8,04	779,5	6,66	8,19	0,39	8,36	-0,69	0	0,03	1559	-4,61	-4,61
3	1	24	-	FEMENINO	NO	SOLTERO	0		346	0	0	5	3,5777	2,6	1,376	62	894	7	16	9,42	599,86	6,4	8,91	0,52	-4,61	-4,61	-4,61	0,34	2099,5	-4,61	-4,61
1	1	27	Familiar	MASCULINO	NO	SOLTERO	0		373	1000	0	13	0,2774	0,9231	0,3005	50	907	2	17	49,04	200	5,3	10,4	0,13	9,71	-4,61	-4,61	0,46	400	-4,61	-4,61
1	1	59	Familiar	MASCULINO	N	SOLTERO	0			310,26	0	9	0,8333	1,2222	0,6818	77	836	6	76	16,73	1166,67	7,06	11,06	0,2	10,57	-0,13	0	0,3	2333,33	-4,61	-4,61
1	1	51	Otros	FEMENINO	NO	SOLTERO	0		3809	766,85	0	7	1,3801	1,7143	0,8051	314	957	2	76	19,83	6485	8,78	-4,61	0,15	-4,61	-4,61	-4,61	0,22	6485	-4,61	0
1	1	42	Familiar	MASCULINO	N	CASADO	0		311	0	0	9	0,527	1,4444	0,3649	93	941	5	14	9,37	320	5,77	-4,61	0,03	-4,61	-4,61	0	0,22	1600	-4,61	0
1	1	42	Familiar	MASCULINO	N	SOLTERO	0			0	0	7	1,4639	1,8571	0,7882	69	821	6	68	36,29	595	6,39	10,72	0,18	10,52	-4,61	-0,05	0,37	1785	-4,61	-4,61
0	1	32	-	MASCULINO	-	SOLTERO	0		381	0	0	0	999	999	15	90	857	2	1	12,75	200	5,3	8,19	0,01	7,48	0	-4,61	0,04	400	-4,61	-4,61
1	1	32	Familiar	MASCULINO	N	CASADO	0		1472	0	0	12	0,2887	1,0833	0,2665	46	945	7	45	85,79	996,14	6,9	-4,61	0,73	-4,61	-4,61	0	0,87	3486,5	-4,61	-4,61
1	1	30	Familiar	MASCULINO	N	CASADO	0			0	0	7	0,488	1,7143	0,2846	97	918	9	62	20,97	724,44	6,59	10,35	0,18	9,84	-0,69	-4,61	0,16	2173,33	-4,61	-4,61
1	1	25	Familiar	MASCULINO	N	SOLTERO	0		397	0	0	7	0,488	1,7143	0,2846	49	949	4	34	0	100	4,61	10,05	0,19	9,23	-0,41	-4,61	0	0	-4,61	-4,61
0	1	29	-	FEMENINO	-	CASADO	0		700	0	0	0	999	999	15	114	735	4	35	6,21	1240,89	7,12	9,9	0,46	9,19	0	-0,16	0,07	4963,56	-4,61	-4,61
1	1	37	FAMILIAR	MASCULINO	NO	DIVORCIADO	0	300	760	190	0	8	0,5345	1	0,5345	81	943	3	21	9,21	133,33	4,89	8,65	0,1	8,26	0	-4,61	0,08	400	-4,61	-4,61
3	1	38	-	FEMENINO	NO	SOLTERO	0		264	0	0	5	3,5777	2,6	1,376	185	948	2	71	52,77	1496,5	7,31	-4,61	0,4	-4,61	-4,61	0	0,47	2993	-4,61	-4,61
1	1	50	ALQUILADO	FEMENINO	NO	CASADO	1			0	0	8	0,5175	1,375	0,3764	94	848	3	85	0	233,33	5,45	-4,61	0,5	-4,61	-4,61	0	0	0	-4,61	0
1	1	52	Propia	MASCULINO	NO	CASADO	1	1000	2659	1413,47	0	11	0,5394	1,0909	0,4944	107	949	4	96	44,66	1225	7,11	-4,61	0,16	-4,61	-4,61	0	0,68	2450	-4,61	-4,61
1	1	112	-	-	-	-	0			0	0	1	13	3	4,3333	117	926	4	28	16,04	850	6,75	-4,61	0,26	-4,61	-4,61	0	0,67	3400	-4,61	-4,61
1	1	60	Familiar	FEMENINO	I	CASADO	0			0	0	11	0,4045	1,1818	0,3423	72	889	3	71	0	166,67	5,12	8,35	0,28	7,97	0	-4,61	0	0	-4,61	-4,61
1	1	53	Familiar	MASCULINO	D	CASADO	0		498	1600	0	13	0,2774	0,9231	0,3005	118	938	6	55	28,22	797,33	6,68	8,21	0,22	7,41	-4,61	-4,61	0,53	1594,67	-4,61	-4,61
1	1	53	Familiar	MASCULINO	N	SOLTERO	0			1080	0	13	0,2774	0,9231	0,3005	195	888	8	67	25,42	834,18	6,73	9,03	0,38	8,24	0	-4,61	0,55	1668,37	-0,69	-4,61
1	1	45	Familiar	MASCULINO	N	SOLTERO	0			940	0	12	0,2887	0,9167	0,3149	82	660	4	55	40,95	535,5	6,28	9,86	0,12	9,26	0	-4,61	0,29	714	-4,61	-4,61
1	1	38	Familiar	MASCULINO	I	UNION LIBRE	0			0	0	10	0,6749	1,3	0,5192	60	906	7	59	26,9	1168,57	7,06	-4,61	0,26	-4,61	-4,61	0	0,31	2726,67	-4,61	-4,61
0	1	112	-	-	-	-	0			0	0	0	999	999	15	85	952	4	55	36,14	620	6,43	6,98	0,22	6,7	-4,61	0	1,01	1240	-4,61	0
0	1	33	Familiar	MASCULINO	NO	SOLTERO	0		276	0	0	0	999	999	15	71	763	3	2	35,24	756,67	6,63	9,19	0,31	8,44	-0,69	-4,61	0,2	2270	-4,61	-4,61
1	1	32	Familiar	MASCULINO	N	SOLTERO	0		555	2800	0	12	0,4264	1	0,4264	112	937	4	23	28,09	650	6,48	9,65	0,47	9,01	-0,69	-4,61	0,18	2600	-4,61	-4,61
1	1	31	-	MASCULINO	-	SOLTERO	0		293	0	0	5	1,1402	2,4	0,4751	87	918	3	11	35,04	266,67	5,59	12,63	0,16	11,93	-0,29	0	0,4	800	-4,61	-4,61
1	1	30	FAMILIAR	MASCULINO	NO	CASADO	1	400	1400	0	0	9	0,7071	1,3333	0,5303	92	968	7	82	17,95	698,34	6,55	-4,61	0,15	-4,61	-4,61	0	0,24	2444,18	-4,61	-4,61
1	1	47	Propia	MASCULINO	NO	CASADO	1		59	0	0	12	0,2887	1,0833	0,2665	86	768	4	46	0	400	5,99	-4,61	0,49	-4,61	-4,61	0	0	0	-4,61	-4,61
1	1	44	PROPIO	FEMENINO	NO	SOLTERO	0		1498	0	0	10	0,483	1,3	0,3716	124	886	2	0	0	1200	7,09	9,05	0,4	7,66	0	-4,61	0	0	-4,61	-4,61
1	1	37	-	MASCULINO	NO	SOLTERO	0		264	306	0	12	0,4264	1	0,4264	96	938	8	89	32,56	1087	6,99	11,42	0,23	10,8	-0,41	0	0,43	2174	-4,61	-0,69
1	1	55	Familiar	MASCULINO	N	SOLTERO	0		300	2800	0	13	0,2774	0,9231	0,3005	75	937	8	71	40,45	537,5	6,29	10	0,38	9,57	-0,34	0	0,31	1433,33	-1,1	-4,61
1	0	51	Familiar	MASCULINO	NO	SOLTERO	0	480	1200	0	0	1	13	2	6,5	2	634	4	7	0	50	3,91	10,6	0,02	9,72	-0,41	-4,61	0	0	-4,61	-4,61
1	1	39	Familiar	MASCULINO	N	SOLTERO	0		295	1000	0	7	0,378	0,8571	0,441	70	927	4	12	29,7	409	6,01	-4,61	0,27	-4,61	-4,61	0	0,19	818	-4,61	-4,61
0	1	62	PROPIO	FEMENINO	NO	SOLTERO	1			0	0	0	999	999	15	114	923	4	82	12,53	425	6,05	10,65	0,11	10,02	-0,69	-4,61	0,34	1700	-4,61	-4,61
1	1	38	FAMILIAR	FEMENINO	NO	CASADO	1	200	1800	0	0	10	0,483	1,3	0,3716	93	918	1	0	0	2600	7,86	8,37	0,51	7,62	-0,41	-4,61	0	0	-4,61	-4,61
