IdNumerico	Ingreso	Edad	Score	Antiguedad
1205448366	482,03	21	0	0
1205441999	1346,57	25	904	62
1205414525	1831,27	28	832	39
1205409624	482,03	22	0	0
1205401712	1128,32	25	883	19
1205396615	1148,22	33	948	81
1205384710	1048,62	35	874	1
1205369620	1041,22	29	874	1
1205368903	919,63	26	874	1
1205368507	1158,07	29	874	1
1205360181	2069,71	27	900	57
1205358508	1084,63	112	932	30
1205328261	907,58	24	520	33
1205319237	1143	31	874	1
1205317900	1144,88	112	949	59
1205297904	1173,56	23	917	1
1205292996	943,28	21	874	1
1205286899	1416,58	27	902	41
1205252669	942,9	23	726	21
1205247149	1169,86	34	917	1
1205246562	1064,74	27	945	46
1205243999	2126,38	25	957	38
1205238437	1374,66	26	958	88
1205233842	1320,9	29	808	58
1205229949	1079,94	31	939	50
1205229048	1436,3	31	911	52
1205204934	998,49	112	781	69
1205187501	1123,81	29	874	1
1205187071	1089,23	28	874	1
1205184011	1894,71	31	952	51
1205181272	1073,16	28	112	24
1205175787	482,03	28	0	0
1205172990	1040,58	27	882	11
1205160086	733,38	31	1	29
1205158148	965,59	30	632	73
1205153156	1109,73	19	874	1
1205152083	1076,73	27	547	29
1205149378	1859,46	30	974	75
1205148263	1307,38	49	821	48
1205147653	1103,89	21	874	1
1205144957	1076,49	24	919	46
1205141979	1062,72	30	865	90
1205139122	929,4	25	917	1
1205136946	1065,09	34	882	17
1205132598	1385,49	28	956	90
1205129669	482,03	28	459	55
1205129164	2043,34	25	926	51
1205124249	1222,41	29	932	44
1205105131	1006,01	31	781	39
1205081225	1015,32	25	880	12
1205077983	482,03	30	940	64
1205064684	628,13	29	928	5
1205059817	1068,34	26	925	5
1205044124	1323,47	31	892	29
1205015215	1737,16	27	937	49
1205011073	2952,36	29	138	82
1204998551	1098,12	40	874	1
1204988875	931,59	31	965	85
1204988313	744,62	28	969	84
1204978496	1067,24	28	949	32
1204973497	1359,88	29	40	55
1204964793	913,23	30	940	98
1204959272	1114,13	33	874	1
1204931552	1096,59	26	974	66
1204914533	1576,56	29	852	63
1204904146	1136,87	25	874	1
1204892911	933,86	29	892	152
1204883266	1613,47	30	927	86
1204881021	1097,27	31	880	11
1204878985	1104,65	30	874	1
1204876781	1125,74	32	917	1
1204862526	1094,11	30	879	6
1204855975	900,59	30	911	58
1204849390	1044,53	30	874	1
1204846412	1115,99	31	898	31
1204845299	2250,38	30	863	77
1204827560	1094,13	32	630	62
1204814493	1984,21	31	904	45
1204799090	1111,29	31	787	45
1204792319	2478,19	31	888	62
1204769770	1099,44	34	772	44
1204755142	1002,22	30	695	87
1204754822	1996,68	26	913	42
1204753956	1156,41	112	965	94
1204742850	867,6	29	934	80
1204738817	992,77	30	917	1
1204738007	1043,8	25	468	17
1204736415	918,46	30	874	1
1204726093	1106,82	30	941	43
1204720492	960,06	30	732	23
1204701047	955,4	32	973	98
1204700577	482,03	32	0	0
1204697971	1341,63	33	888	33
1204695892	1408,41	34	480	9
1204695348	970,18	32	959	89
1204688848	1046,08	32	1	25
1204681991	1608,23	31	974	50
1204680191	1313,94	31	966	88
1204673543	1355,32	28	782	49
1204668972	938,42	30	974	89
1204665200	870,63	31	963	79
1204651804	895,02	29	874	1
1204650319	1236,08	30	853	43
1204641292	884,2	33	974	105
1204636813	1361,23	35	796	53
1204634156	1333,17	33	874	88
1204614786	1088,78	30	917	1
1204609612	1107,21	33	874	1
1204600413	892,17	32	948	99
1204585747	946,2	32	802	61
1204580375	471,07	31	933	62
1204577868	482,03	31	365	45
1204560377	1621,33	32	938	38
1204554115	1050,81	35	714	83
1204549297	1239,17	25	910	61
1204522146	482,03	32	648	21
1204521734	1071,69	33	873	31
1204519399	1050,9	31	874	1
1204518722	1038,18	34	874	1
1204518524	1081,82	32	874	1
1204517542	1536,47	31	683	61
1204517534	977,92	30	500	21
1204514556	1297,71	32	786	43
1204512436	1198,08	33	957	108
1204506214	1790,35	33	936	87
1204503443	1099,42	33	887	27
1204497505	818,25	31	968	111
1204495871	1061,52	33	847	96
1204482135	1139,38	31	663	47
1204476418	1329,71	112	946	30
1204465965	1564,71	31	486	92
1204460842	1104,36	31	874	1
1204457566	1110,08	33	874	1
1204455909	1251,65	30	891	18
1204448003	967,52	29	506	54
1204447161	482,03	36	1	55
1204441073	1018,33	28	27	19
1204415424	1147,55	31	113	27
1204409872	1143,93	32	879	7
1204391054	590,83	34	926	99
1204387458	998,98	112	937	79
1204379745	902,7	33	950	53
1204368276	482,03	31	946	93
1204357550	992,65	33	894	42
1204356081	1930,68	112	963	64
1204354615	1071,97	34	224	26
1204348104	726,91	34	814	1
1204335333	1686,89	35	890	39
1204330706	1102,02	34	110	12
1204316226	2144,86	32	109	42
1204305930	1503,88	34	879	9
1204285876	1045,57	32	910	81
1204284093	938,39	112	930	59
1204283756	2024,83	33	920	74
1204279036	1385,82	34	880	11
1204277196	482,03	32	911	62
1204271900	1094,31	32	974	99
1204254765	3422,42	35	811	56
1204252041	1286,67	34	914	105
1204242414	1380,47	34	279	70
1204240897	1044,14	35	874	1
1204223315	1736,94	37	956	88
1204210239	1172,69	34	836	88
1204202715	1109,73	40	874	1
1204199333	1282,21	30	956	86
1204199051	1348,92	36	908	80
1204195224	1254,03	31	928	80
1204180796	986,88	35	21	55
1204180531	1017,83	34	782	98
1204177305	640,02	36	967	88
1204174989	1363,85	35	899	50
1204170441	1123,36	34	888	80
1204169880	1721,87	33	804	85
1204152431	1138,43	30	874	1
1204147753	1080,39	35	962	70
1204146003	1134,14	35	874	1
1204138414	1294,77	33	873	45
1204135253	1079,09	34	874	1
1204131997	1407,94	34	879	8
1204124018	857,38	34	874	1
1204123481	1583,07	36	974	95
1204120867	1136,83	35	946	78
1204118556	996,88	35	969	110
1204117632	1329,13	112	915	83
1204113896	920,58	33	906	51
1204106783	1838,56	35	202	48
1204100364	1729,66	35	833	82
1204091613	2472,81	34	963	66
1204088130	1345,91	36	943	97
1204077232	1008,85	36	934	16
1204070864	1324,76	33	848	66
1204046328	1303,96	35	30	38
1204042913	2063,12	34	890	108
1204041741	810,04	35	933	27
1204039232	1603	38	836	61
1204013831	1090,58	37	747	68
1204013187	1300,13	34	735	24
1204008948	2009,4	29	974	95
1204000556	1102,15	40	874	1
1203997281	1116,7	35	874	1
1203993116	896,96	36	874	1
1203992332	1511,38	35	609	73
1203983000	774,72	36	956	83
1203973753	2014,48	33	943	68
1203969900	2034,79	32	844	73
1203967433	1022,24	35	874	1
1203965221	1054,95	37	917	1
1203957160	482,03	42	117	45
1203956675	1972,87	39	883	87
1203942972	918,62	36	971	123
1203930787	1040,28	43	766	39
1203929540	1576,37	37	697	95
1203920333	1272,69	35	956	78
1203919970	1108,15	32	37	43
1203915945	1913,74	37	826	89
1203912611	1356,74	37	453	55
1203909542	1383,45	38	957	109
1203902034	1193,17	35	358	51
1203892243	1057,67	38	532	18
1203864713	1071,31	38	888	37
1203861669	1855,74	34	969	96
1203859481	4395,59	30	912	40
1203857865	1157	33	969	127
1203846389	471,07	37	962	121
1203845159	988,71	32	674	121
1203839178	482,03	36	885	49
1203838642	1091,37	38	945	122
1203829484	1951,83	112	932	37
1203826159	1047,64	38	879	5
1203823784	1996,33	37	971	90
1203795164	1144,18	41	874	1
1203795107	1016,2	37	962	81
1203790827	1004,44	32	313	49
1203787450	1292,9	37	848	87
1203784713	1111,1	37	874	1
1203779242	1108,92	38	879	3
1203776875	861,29	41	106	8
1203772734	1285,27	38	949	87
1203772098	471,07	37	936	43
1203766124	3115,6	34	912	52
1203760002	2047,19	37	959	108
1203746894	1036,16	37	822	93
1203746001	907,23	50	917	83
1203745938	4157,45	39	874	98
1203744121	1211,43	41	233	48
1203738222	2330,49	34	974	99
1203727431	911,78	38	967	91
1203725385	1125,22	46	493	21
1203721491	959,91	38	874	1
1203720709	1865,64	37	956	131
1203711765	1742,84	36	919	84
1203707508	1026,72	39	589	57
1203698996	1329,27	48	320	144
1203698715	482,03	39	961	95
1203694102	4252,46	32	877	118
1203688609	1059,77	36	969	107
1203687825	1101,79	38	874	1
1203682990	1085,61	39	957	118
1203682990	1042,89	39	974	115
1203679111	4135,34	37	952	148
1203676463	926,6	38	974	111
1203659337	1106,05	37	893	22
1203657984	482,03	112	974	131
1203656010	1316,28	44	917	31
1203646649	1428,23	30	810	50
1203643042	1040,6	39	874	1
1203642598	482,03	47	0	0
1203639271	482,03	39	874	54
1203618085	1977,57	112	714	87
1203613276	1395,51	38	878	57
1203611783	1126,39	39	731	22
1203598527	999,87	39	971	99
1203585136	482,03	38	955	73
1203583586	1085,82	39	902	82
1203579675	482,03	44	941	52
1203577877	976,85	39	904	54
1203570724	1101,48	31	967	90
1203568223	1234,41	37	41	43
1203567167	1081,93	38	874	1
1203549116	2461,04	30	850	92
1203545411	1905,61	42	880	16
1203543812	1306,68	33	547	55
1203538663	982,96	38	974	107
1203521495	1376	27	969	121
1203517436	1976,67	38	909	72
1203515562	1247,92	42	894	58
1203500150	835,46	38	969	118
1203498637	1001,19	39	690	89
1203495724	1045,85	38	944	52
1203494867	909,1	39	29	19
1203486624	1129,55	38	960	86
1203485535	1276,35	39	972	60
1203484744	1101,94	39	874	1
1203482938	482,03	40	927	6
1203471410	1256,97	39	921	87
1203465842	2492,29	40	959	93
1203464316	1870,18	40	954	96
1203461965	4328,17	39	974	135
1203447527	1775,93	38	948	77
1203430952	997,3	38	959	74
1203428006	471,07	40	948	53
1203421076	1293,03	40	953	70
1203421019	972,36	38	962	81
1203404759	827,13	112	974	131
1203404536	1026,66	39	738	23
1203397938	2151,27	39	914	50
1203382203	1627,28	39	927	70
1203382203	1773,47	39	953	64
1203368129	1113,45	40	865	47
1203348212	1030,39	41	968	106
1203338361	1430,94	42	51	87
1203329915	482,03	40	0	0
1203317738	3227,22	40	916	119
1203316136	1941,08	44	970	93
1203306566	482,03	41	0	0
1203289937	2579,9	38	921	58
1203284987	998,56	41	874	1
1203281900	1941,88	41	971	161
1203261811	1181,2	42	797	81
1203260177	1251,8	40	938	36
1203248495	1096,74	42	496	23
1203248206	1032,83	42	887	27
1203243066	1745,42	33	930	82
1203240567	1464,82	40	946	54
1203239817	1451,66	38	904	96
1203226277	1044,97	41	311	52
1203226277	1001,36	41	614	49
1203221781	482,03	40	971	68
1203205933	1156,25	41	264	58
1203203649	744,62	39	974	57
1203197502	2831,75	41	840	96
1203197502	2225,59	41	837	93
1203196892	779,27	52	851	40
1203196330	1110,73	42	500	68
1203144348	1000,48	41	959	104
1203137201	1041,02	34	971	86
1203129463	2938,63	40	868	32
1203129315	1273,01	42	883	25
1203127889	1185,28	41	915	70
1203126881	2570,26	38	921	127
1203125206	1078,06	44	955	57
1203121528	996,92	43	967	54
1203121403	482,03	42	952	69
1203118326	962,49	42	874	1
1203114986	1303,66	112	886	79
1203112634	1085,89	42	810	46
1203111776	825,77	42	966	84
1203104409	1392,25	43	869	106
1203096373	1052,33	40	484	13
1203095326	1251,14	40	898	15
1203087406	1889,2	38	832	58
1203082431	482,03	112	945	60
1203066475	1024,48	41	974	40
1203065352	1409,48	42	938	38
1203063803	825,93	40	907	52
1203062003	4312,26	39	814	106
1203056740	1106,33	41	7	48
1203042401	1069,7	41	874	1
1203016314	753,28	35	974	76
1203001415	1274,62	42	491	17
1202996938	471,07	43	1	93
1202982805	809,84	42	918	83
1202955611	1358,43	112	970	64
1202953913	1886,22	42	957	282
1202942163	1133,58	42	883	18
1202937478	1007,17	61	874	1
1202922454	2065,14	42	843	60
1202916621	1797,59	42	136	37
1202898357	1274,91	49	3	33
1202888374	1425,8	43	909	74
1202875793	482,03	43	955	112
1202868863	813,9	43	973	95
1202867501	482,03	48	0	0
1202866644	2043,43	43	938	52
1202860472	1481,02	43	910	82
1202857098	1268,39	43	879	7
1202856579	1439,27	43	839	89
1202839450	1066,08	43	905	72
1202831929	1808,21	42	973	82
1202825111	1176,06	42	974	110
1202817589	1182,87	44	592	86
1202812549	3793,18	41	932	115
1202802714	873,29	45	523	82
1202802177	1018,89	42	929	40
1202797674	1014,65	44	836	32
1202784490	2793,92	42	927	67
1202782502	1468,01	34	946	59
1202776090	1002,44	44	741	102
1202771844	1296,22	43	918	77
1202761837	1113,1	43	781	26
1202759013	964,23	44	963	98
1202757421	482,03	44	961	121
1202749386	1937,11	44	950	57
1202743439	1101,67	44	918	96
1202742605	1351	44	932	98
1202729537	1109,73	45	874	1
1202727275	998,84	44	29	51
1202709281	1438,62	42	885	21
1202688618	1777,28	44	937	108
1202680094	892,79	27	944	69
1202674923	2045,55	42	278	55
1202663694	1420,15	44	560	57
1202660377	1255,76	47	486	43
1202656698	1169,16	43	543	86
1202601231	3272,16	44	911	58
1202601231	2116,88	44	949	55
1202589535	1311,09	45	578	189
1202573778	1724,1	48	789	83
1202566699	1067,89	45	13	90
1202560411	1732,83	45	819	88
1202545479	904,23	46	24	3
1202541288	1283,84	40	957	103
1202525141	1037,12	46	939	66
1202495063	482,03	45	174	87
1202475792	763,91	47	967	124
1202470751	1955,46	45	955	76
1202468623	922,66	47	964	100
1202465819	1101,31	47	874	1
1202454045	1377,61	47	915	150
1202425060	3373,12	45	968	96
1202403141	1316,72	45	953	72
1202394761	933,98	46	952	105
1202391981	883,06	46	963	90
1202361190	482,03	45	943	40
1202346738	2115,58	45	905	106
1202305890	976,15	48	682	56
1202293344	1074,97	48	748	28
1202263131	1135,2	56	917	1
1202260434	1450,94	112	941	97
1202253991	1148,68	50	921	49
1202222202	1758,67	48	899	52
1202207310	1110,86	44	928	89
1202204796	997,06	50	917	1
1202201727	1530,68	46	956	101
1202171250	1039,33	46	890	80
1202166128	1178,74	48	874	1
1202150700	1499,02	43	974	212
1202143408	3370,06	47	971	128
1202135404	482,03	47	935	52
1202132203	1117,92	46	930	106
1202130439	1788,15	45	882	103
1202118897	724,17	48	958	89
1202106561	1741,32	45	870	47
1202106553	1778,71	46	812	83
1202083349	634,72	49	361	22
1202072391	1934,86	50	882	86
1202055552	882,85	47	655	126
1202046932	1083,71	53	848	77
1202032247	1368,46	45	437	85
1202021406	898,64	48	8	253
1202019871	471,07	48	946	59
1202014997	1363,4	48	680	50
1201973417	1315,45	54	839	78
1201943980	1088,01	56	206	53
1201919113	606,19	48	968	63
1201914429	1106,76	54	874	1
1201854278	666,37	47	943	39
1201853460	922,63	49	43	49
1201845326	482,03	59	925	3
1201844550	1099,92	51	787	60
1201842133	1115,9	49	814	1
1201838016	482,03	49	938	53
1201814587	843,88	52	12	55
1201785506	1085,72	55	885	12
1201785316	1623,03	50	928	51
1201768296	1335,93	49	903	34
1201768296	1395,57	49	941	31
1201756606	853,8	50	829	61
1201753207	1695,26	51	926	188
1201747837	907,3	51	779	96
1201742291	840,47	48	912	99
1201738869	1126,27	51	898	2
1201724414	640,85	51	634	2
1201722970	1026,88	50	769	108
1201710603	783,57	46	950	103
1201709621	1692,55	52	674	119
1201706171	1318,16	50	948	81
1201704341	1141,33	39	513	103
1201696893	1026,21	48	819	81
1201686399	1720,93	53	918	75
1201681192	1123,23	41	66	84
1201667340	1461,92	53	938	31
1201632476	1337,85	50	972	103
1201628102	1091,48	57	727	16
1201627906	1755,39	50	897	41
1201621933	786,91	51	969	95
1201620422	1100,07	50	882	20
1201602511	880,09	54	932	49
1201557715	1393,67	62	535	14
1201552823	979,64	62	884	20
1201526306	1038,13	50	971	159
1201525332	1021,59	48	974	84
1201518121	482,03	48	961	48
1201511779	1223,9	50	836	96
1201509591	1721,43	112	904	190
1201497045	1332,44	48	893	55
1201485552	2039,21	47	936	35
1201475181	4455,75	51	908	147
1201469663	1054,24	52	874	1
1201449475	2228,37	54	973	142
1201444187	1027,89	52	962	99
1201433123	1308,37	50	921	95
1201423975	981,48	51	935	23
1201409313	1357,79	49	974	92
1201395405	651,95	50	932	164
1201390943	904,16	52	926	90
1201386503	1471,64	51	596	112
1201384508	1039,1	50	502	68
1201378724	1951,03	51	446	174
1201370747	482,03	56	5	6
1201368410	1062,11	51	21	92
1201338942	3513,42	52	905	91
1201335948	2204,67	52	694	62
1201331665	1355,86	112	631	93
1201329321	972,39	51	968	155
1201304381	1357,61	62	969	194
1201296843	1104,74	54	908	50
1201257860	1750,1	53	941	97
1201250790	2834,49	57	870	143
1201245220	1380,16	51	940	95
1201219662	1394,26	50	885	36
1201216593	1918,72	52	940	73
1201212915	4365,63	55	871	168
1201145453	1635,32	54	938	96
1201142468	1000,09	56	899	84
1201129697	878,09	53	798	34
1201124490	1894,51	58	934	56
1201124490	1546,53	58	961	53
1201108576	2626,01	51	874	114
1201105051	1107,75	54	129	30
1201103288	1884,59	53	923	82
1201096508	1044,1	54	969	78
1201092523	471,07	53	911	90
1201080866	1082,25	53	974	92
1201075502	1407,03	54	875	92
1201072541	1761,02	59	843	105
1201063110	846,3	53	961	90
1201057583	1120,48	62	889	28
1201057567	1668,61	62	814	65
1201057567	1351,47	62	910	62
1201037858	2849,65	55	937	75
1201036165	1046,27	54	974	193
1201032180	1310,51	57	674	83
1201029202	1324,15	53	946	64
1201023619	893,88	63	874	1
1201020193	1884,95	52	721	91
1201005657	471,07	56	955	79
1200992608	1346,9	55	966	130
1200985271	1060,08	60	874	1
1200979605	927,21	51	961	88
1200979563	1079,28	54	850	93
1200976858	1853,64	60	906	206
1200976148	3351,5	52	944	82
1200972386	1030,54	54	874	1
1200971271	901,48	55	914	93
1200952677	2224,02	54	696	179
1200942926	2267,96	57	935	110
1200909313	4387,73	55	941	250
1200903092	1856,38	53	951	167
1200902425	1565,36	56	785	110
1200901351	1139,66	55	962	92
1200890703	1089,51	57	42	85
1200888848	471,07	57	1	8
1200887972	1846,24	112	958	97
1200885844	482,03	55	888	48
1200873980	798,55	58	899	125
1200868543	1544,1	55	486	179
1200864609	3434,1	53	974	258
1200863593	1020,05	58	863	39
1200862751	851,86	56	901	37
1200852133	471,07	60	968	103
1200845897	1300,66	56	915	96
1200816492	868,68	62	933	29
1200801668	1047,78	57	949	125
1200789004	651,95	59	932	199
1200764858	1223,59	58	753	46
1200739082	1940,65	57	695	90
1200718177	1002,77	61	957	62
1200714804	1098,41	65	884	26
1200689824	1345,2	61	957	302
1200648416	1040,15	34	357	45
1200634242	482,03	36	0	0
1200518270	1354,46	37	915	53
1200495537	1017,17	62	875	112
1200401899	2158,72	65	867	65
1200398426	2012,55	61	640	271
1200390530	2663,49	65	955	89
1200334496	1245,64	62	861	169
1200259230	950,46	65	935	93
1200196614	3719,49	63	941	186
1200103065	482,03	36	185	64
1105194797	1194,25	21	106	28
1105040909	1004,44	20	930	20
1104993611	1406,32	23	946	45
1104758733	1497,43	20	879	3
1104753569	1344,63	25	898	33
1104705874	1287,11	24	938	52
1104699010	1135,91	27	845	71
1104693518	1001,21	24	453	8
1104684681	2450,06	24	900	28
1104670680	1056,53	23	814	1
1104663412	950,9	23	934	41
1104659071	482,03	25	938	47
1104655657	1540,19	25	938	51
1104632813	1312,35	26	935	76
1104624224	1017,68	25	435	45
1104600059	1345,45	46	592	49
1104599764	766,95	25	873	46
1104598022	1196,27	19	879	4
1104517311	2322,38	26	898	30
1104510829	471,07	27	948	55
1104502925	1447,98	23	885	14
1104498397	1757,16	27	931	21
1104471006	1423,96	26	898	46
1104471006	1490,97	26	939	40
1104458284	3432,49	27	905	88
1104451859	2128,99	27	801	61
1104451859	1626,76	27	799	58
1104448814	2095,92	23	938	28
1104439243	2585,79	26	948	57
1104429053	982,74	26	735	52
1104422413	1212,68	25	754	41
1104393689	1288,39	28	952	79
1104363377	1115,95	112	936	29
1104361983	974,13	27	944	71
1104361041	482,03	27	937	55
1104341688	1516,84	28	896	28
1104338627	1205,98	27	896	32
1104315484	1329,44	30	969	86
1104311350	1338,41	112	937	46
1104309164	1100,06	29	942	71
1104307176	1204,62	26	197	79
1104306855	1858,07	29	915	93
1104285422	2160,56	27	861	36
1104285422	3005,32	27	856	33
1104269053	524,8	28	949	87
1104263767	2942,27	28	899	51
1104257876	1570,8	28	931	33
1104256647	1553,53	29	949	48
1104255805	1306,32	28	553	30
1104255730	482,03	35	895	51
1104255557	2497,15	28	920	68
1104251358	2287,16	29	924	44
1104248206	1406,44	22	888	53
1104246432	2272,29	28	938	102
1104246432	2298,71	28	939	99
1104243801	2155,09	28	953	101
1104239650	1197,93	27	955	91
1104236904	2975,39	28	773	94
1104235864	968,37	29	848	41
1104224900	1509,64	28	913	71
1104218555	1096,58	29	943	78
1104217706	1167,8	29	959	87
1104217011	1982,97	28	944	45
1104216674	2012,25	29	947	91
1104214554	482,03	29	944	52
1104207608	2047,92	27	954	56
1104196819	767,06	29	951	101
1104196215	2500,22	26	900	38
1104194673	482,03	26	0	0
1104187305	1524,09	32	806	84
1104183650	1544,62	27	920	91
1104172539	1785,82	29	909	79
1104171838	2102,65	29	383	85
1104156557	2566,8	28	951	88
1104152317	835,99	29	937	50
1104101975	1430,45	26	944	60
1104092208	1477,31	30	945	54
1104091564	3589,93	28	834	117
1104086150	1948,62	30	928	96
1104061849	1075,35	31	879	52
1104058910	1058,39	28	910	49
1104052673	982,67	32	962	77
1104052392	1020,22	29	810	48
1104032337	1304,93	31	966	107
1104031057	1342,77	29	952	85
1104023435	1164,79	29	637	49
1104018930	2085,36	30	903	51
1104018088	482,03	30	933	28
1103998777	2875,7	30	954	105
1103993273	1065,74	31	949	65
1103993000	1477,43	30	887	55
1103990907	1274,47	29	950	95
1103976336	3001,78	31	905	80
1103972830	883,01	30	860	30
1103961106	2618,9	30	970	86
1103959423	1305,53	31	928	78
1103952824	1742,1	31	871	111
1103952477	2028,32	31	931	79
1103932503	919,38	30	934	39
1103923577	482,03	31	967	86
1103917157	2225,12	31	950	61
1103916563	482,03	31	949	78
1103913255	2178,67	31	945	77
1103913164	2240,73	32	876	53
1103910202	1867,23	31	905	88
1103896344	1234,24	25	885	12
1103892608	2017,23	28	921	92
1103882146	1054,68	31	964	81
1103881395	1076,96	32	915	58
1103881395	1238,68	32	948	55
1103881122	1595,02	30	956	104
1103881023	1576,75	31	956	111
1103879852	1219,73	29	363	57
1103876742	1168,07	32	932	45
1103873830	1100,46	31	944	104
1103873442	1455,42	32	938	50
1103870026	3233,7	33	929	82
1103867485	2998,07	29	953	103
1103862825	1499,26	31	960	72
1103861181	1408,22	28	931	47
1103860399	1855,88	31	969	98
1103855183	1072,89	32	605	70
1103852065	2438,8	32	957	79
1103850713	482,03	31	965	98
1103844567	928,47	32	936	40
1103841845	2121,58	32	918	108
1103841621	1185,36	31	948	89
1103838510	1928,43	32	933	98
1103837611	482,03	32	935	29
1103833818	2516,92	32	793	100
1103831499	976,34	32	947	52
1103828859	482,03	32	962	93
1103816813	1121,16	30	941	62
1103812762	3162,73	32	902	91
1103808000	968,86	31	953	68
1103807226	1269,22	31	948	79
1103804207	1475,71	32	944	47
1103803894	1286,14	32	948	65
1103793236	922,42	33	909	69
1103790570	471,07	45	957	64
1103789580	1582,96	32	946	59
1103788681	2127,48	31	960	112
1103787873	2045,87	31	924	128
1103786248	1068,9	32	946	86
1103781462	998,78	32	936	112
1103779623	1227,91	31	940	68
1103767925	3679,48	32	792	111
1103767826	1278,49	33	925	104
1103765655	1832,69	33	893	86
1103765564	2153,98	32	950	66
1103765556	1342,41	31	942	70
1103763890	1662,17	33	947	53
1103761670	2320,31	29	934	90
1103751895	1904,35	33	916	77
1103751895	1529,38	33	949	74
1103750707	743,12	33	950	70
1103730774	1396,96	32	879	83
1103730683	482,03	31	943	62
1103728240	1051,19	34	681	47
1103722367	1916,05	32	954	91
1103717979	2211,45	29	943	48
1103710628	1041,18	29	829	103
1103709273	1602,91	33	947	100
1103709018	1867,08	33	933	31
1103705040	2164,8	32	911	85
1103699656	5284,58	34	879	124
1103695191	1136,53	35	759	84
1103694426	2034,44	29	946	57
1103691778	1110,31	33	947	57
1103690952	1615,89	33	964	77
1103689467	971,42	29	949	83
1103687040	1059,84	33	959	81
1103685770	1387,7	34	930	83
1103684625	994,31	32	937	114
1103684062	482,03	36	950	70
1103680623	796,51	32	937	37
1103669808	917,03	32	962	89
1103669576	1138,53	34	934	28
1103667869	2082,22	34	939	77
1103667273	1016,93	32	947	78
1103660039	1336,67	34	924	92
1103654420	1294,31	34	966	111
1103653166	1996,31	32	922	113
1103644637	1051,13	33	967	107
1103622781	1895,76	34	909	45
1103602056	3332,4	33	895	60
1103602056	2328,71	33	941	57
1103598676	4141,59	33	954	103
1103594568	1026,09	31	924	52
1103593123	1422,56	33	950	77
1103590855	1040,21	34	917	68
1103590632	1270,75	34	956	77
1103590517	482,03	32	943	76
1103588750	1564,89	33	959	92
1103583702	2463,65	34	914	61
1103583470	998,02	30	955	61
1103581946	1385,24	37	803	61
1103581938	2265,16	34	902	83
1103574172	2002,99	29	856	56
1103561872	1143,83	35	899	78
1103559215	2109,47	35	939	33
1103555197	1100,21	34	905	74
1103544910	1062,81	34	475	126
1103540579	2001,85	33	948	73
1103536577	957,33	32	930	118
1103520423	1043,94	37	957	62
1103518997	2379,78	30	944	93
1103513931	969,61	35	611	111
1103511760	1197,36	38	932	69
1103501837	2789,35	34	925	93
1103501837	2744,1	34	957	90
1103499982	2401,62	34	924	83
1103497572	2014,91	36	955	90
1103495089	1014,18	35	967	108
1103494223	1505,67	33	941	87
1103487342	1795,7	33	945	124
1103486484	1951,26	29	893	47
1103484190	2403,09	35	946	94
1103478705	1353,5	32	872	68
1103478457	804,96	34	930	44
1103476550	2221,87	36	943	72
1103475289	2008,09	36	760	39
1103471387	1292,97	36	945	53
1103470561	1058,08	35	954	81
1103469852	1314,03	36	936	32
1103464572	482,03	37	948	69
1103456727	2223,16	38	669	54
1103451579	2268,16	41	934	88
1103446074	3103,26	35	941	96
1103445183	1453,29	29	917	88
1103441760	482,03	37	936	56
1103431951	2359,02	31	921	91
1103427140	482,03	35	942	64
1103424931	1708,27	37	947	60
1103424592	1996,1	36	930	95
1103419170	4749,71	31	936	105
1103418636	1694,88	37	933	81
1103417398	2084,92	37	929	73
1103417265	1530,34	35	963	109
1103416408	2664,59	36	907	93
1103416259	1575,66	36	964	112
1103416085	1536,76	35	952	72
1103415152	902,3	33	940	84
1103414353	482,03	36	956	64
1103410666	3267,67	32	795	54
1103410195	1555,16	34	948	82
1103408116	1785,86	32	919	92
1103408108	896,8	27	955	103
1103403935	460,36	19	946	16
1103400394	1073,42	37	940	31
1103394514	1298,48	37	948	89
1103389043	1393,97	38	950	98
1103387211	1701,08	35	915	73
1103382675	1356,97	36	915	135
1103381834	5299,38	36	957	83
1103381255	5563,25	35	839	143
1103379465	700,64	39	971	146
1103354518	829,83	36	240	67
1103348163	2912,68	34	642	111
1103346563	701,35	37	891	83
1103346431	995,46	36	965	88
1103346332	2473,93	36	941	88
1103346001	1509,33	37	950	103
1103345615	5306,61	37	852	99
1103345615	5392,49	37	930	96
1103345227	2169,56	32	941	60
1103344618	2457,43	37	960	90
1103342703	1788,59	39	955	77
1103338248	1296,39	37	957	91
1103334775	930,87	40	928	89
1103329882	460,36	37	913	99
1103329759	2736,3	37	932	94
1103329163	5037,21	37	923	90
1103325963	1067,56	32	953	109
1103325658	922,46	112	932	97
1103323760	1047,33	37	902	51
1103323760	963,45	37	939	48
1103323299	1260,97	33	944	75
1103322614	4307,77	32	913	103
1103322416	1847,05	35	954	106
1103322242	1157,48	41	909	86
1103320394	1570,89	29	963	122
1103317838	2270,54	37	960	84
1103315311	1082,9	35	925	87
1103310833	1093,38	34	937	60
1103309397	1206,91	38	942	156
1103302442	878,28	25	468	116
1103302376	482,03	30	937	40
1103293013	1962,67	36	890	144
1103286033	1220,32	39	939	47
1103253272	1123,82	38	974	150
1103251987	922,53	39	944	56
1103249122	2806,33	36	888	36
1103247027	1598	39	958	96
1103244156	1465,11	38	944	46
1103243679	1605,13	40	947	85
